4111,donor,даритель
4112,wheels,колеса
4113,temper,характер
4114,teenager,подросток
4115,strategy,стратегия
4117,proven,доказанный
4118,mothers,матери
4119,monitor,монитор
4120,iron,железо
4121,houses,здания
4122,eternity,вечность
4123,denial,опровержение
4125,couples,пары
4126,backwards,назад
4127,tent,палатка
4128,swell,выпуклость
4129,noon,полдень
4130,happiest,самый счастливый
4131,gotcha (have got to),должен
4132,episode,эпизод
4133,drives,двигатели
4134,bacon,бекон
4135,thinking,думая
4136,spirits,спиртное
4137,potion,микстура
4138,holes,отверстия
4139,fence,забор
4140,dial,набирать номер телефона
4141,affairs,дела
4142,acts,действия
4143,whatsoever,безотносительно
4144,ward,опека
4145,rehearsal,репетиция
4146,proved,доказанный
4147,overheard,подслушивавший
4148,nuclear,ядерный
4150,leather,кожа
4151,hostage,заложник
4152,hammer,молоток
4153,faced,лицый
4154,discover,обнаружить
4155,constant,постоянный
4157,bench,скамья
4158,trying,пытаясь
4159,taxi,такси
4160,shove,толчок
4161,sets,наборы
4163,moron,идиот
4164,limits,пределы
4166,impress,отпечаток
4167,gray,серый
4168,entitled,названный
4169,connect,соединиться
4170,pussy,киска
4171,needle,игла
4173,limit,предел
4174,lad,парень
4175,intelligent,интеллектуальный
4176,instant,момент
4177,forms,формы
4178,disagree,не согласиться
4179,tiger,тигр
4180,stinks,воняет
4182,recover,выздороветь
4185,losers,проигравшие
4186,groom,жених
4187,gesture,жест
4188,developed,развитый
4189,constantly,постоянно
4190,blocks,блоки
4191,bartender,бармен
4192,tunnel,туннель
4193,suspects,подозреваемые
4194,sealed,запечатанный
4195,removed,удаленный
4196,paradise,рай
4197,legally,юридически
4198,illness,болезнь
4199,hears,слышит
4200,dresses,платья
4202,vehicle,транспортное средство
4203,thy,ваш
4204,teachers,учителя
4205,sheet,лист
4206,receive,получить
4207,psychic,экстрасенс
4208,night's,ночь
4210,denied,отрицаемый
4211,teenage,подростковый
4213,rabbit,кролик
4214,puppy,щенок
4215,patty,пирожок
4216,knocking,удар
4217,judging,оценка
4218,Bible,Библия
4219,behalf,"помощь, защита"
4220,accidentally,случайно
4221,waking,пробуждение
4222,ton,тонна
4223,superior,выше
4224,slack,слабый
4225,seek,искать
4226,rumor,слух
4228,manners,манеры
4229,homeless,бездомный
4230,hollow,пустота
4231,hills,холмы
4233,desperately,отчаянно
4234,critical,важный
4235,coward,трус
4237,theme,тема
4238,tapes,ленты
4239,sheets,листы
4240,referring,обращение
4241,personnel,персонал
4245,item,пункт
4247,gear,механизм
4248,due,должный
4249,majesty,величественность
4250,forest,лес
4251,fans,поклонники
4252,exposed,выставленный
4253,cried,кричавший
4254,tons,тонны
4255,spells,периоды
4256,producer,производитель
4257,launch,запуск
4258,jay,сойка
4259,instinct,инстинкт
4260,extreme,чрезвычайный
4261,belief,вера
4262,quote,цитата
4263,motorcycle,мотоцикл
4264,convincing,убеждение
4265,appeal,обращение
4266,advance,прогресс
4267,greater,больше
4268,fashioned,вылепленный
4269,empire,империя
4270,aids,пособия
4271,accomplished,опытный
4272,ye,Вы
4275,mommy's,мама
4276,grip,власть
4277,bump,удар
4279,upsetting,опрокидывание
4280,soldiers,солдаты
4281,scheduled,запланированный
4282,production,производство
4283,needing,необходимость
4285,invisible,невидимый
4286,forgiveness,прощение
4287,feds,агенты ФБР
4288,complex,комплекс
4289,compare,сравниться
4290,cloud,облако
4291,champion,чемпион
4292,bothers,беспокойства
4293,blank,бланк
4294,treasure,сокровище
4295,tooth,зуб
4296,territory,территория
4297,sacred,священный
4298,mon (Monday),понедельник
4300,inviting,приглашение
4301,inner,внутренний
4302,earn,заработать
4303,compromise,компромисс
4304,cocktail,коктейль
4305,tramp,бродяга
4306,temperature,температура
4307,signing,подписание
4308,messenger,посыльный
4309,landing,приземление
4310,jabot,жабо
4311,intimate,близкий
4312,dignity,достоинство
4313,dealt,имевший дело
4314,souls,души
4315,root,корень
4317,informed,информированный
4320,entertainment,развлечение
4321,dressing,украшение
4322,cigarettes,сигареты
4323,blessing,благословение
4324,billion,миллиард
4326,upper,верхний
4328,manner,манера
4329,lightning,молния
4330,leak,утечка
4331,heaven's,небеса
4332,fond,любящий
4333,corky,пробковый
4335,alternative,альтернатива
4336,seduce,обольстить
4337,players,игроки
4338,operate,действовать
4339,modern,современный
4340,liquor,ликер
4341,June,июнь
4343,fingerprints,отпечатки пальца
4344,enchantment,очарование
4345,butters,масла
4346,stuffed,наполненный
4350,filed,поданный
4351,emotionally,эмоционально
4352,division,подразделение
4353,conditions,условия
4356,transplant,пересадка
4357,tips,подсказки
4359,powder,порошок
4360,passes,проходы
4361,oxygen,кислород
4362,nicely,приятно
4363,many,много
4364,lunatic,сумасшедший
4365,hid,скрытый
4366,drill,тренировка
4367,designs,проекты
4368,complain,жаловаться
4369,announcement,объявление
4370,visitors,посетители
4371,unfortunate,неудачный
4372,slap,удар
4373,pumpkin,тыква
4374,prayers,молитвы
4375,plug,штепсель
4376,organization,организация
4377,opens,открывается
4378,oath,присяга
4380,mutual,взаимный
4381,hockey,хоккей
4382,graduate,дипломированный специалист
4383,confirmed,подтвержденный
4384,broad,широко
4385,yacht,яхта
4386,spa,спа
4387,remembers,помнит
4388,horn,рожок
4389,fried,жареный
4390,extraordinary,экстраординарный
4391,bait,приманка
4392,appearance,появление
4394,abuse,злоупотребление
4396,sworn,поклявшийся
4397,stare,смотреть
4398,salt,соль
4399,safely,благополучно
4400,reunion,воссоединение
4401,plot,заговор
4403,burst,взрыв
4405,might've,возможно были
4407,experiment,эксперимент
4408,experienced,опытный
4409,dive,погружение
4410,commission,комиссия
4411,chaos,хаос
4412,cells,ячейки
4413,aboard,на борту
4414,returning,возвращение
4415,lesbian,лесбиянка
4416,independent,независимый
4417,expose,выставить
4418,environment,окружающая среда
4419,buddies,приятели
4420,trusting,доверие
4421,spider,паук
4422,smaller,меньший
4423,mountains,горы
4426,booze,выпивка
4427,tattoo,татуировка
4428,sweep,зачистка
4429,sore,рана
4432,properly,должным образом
4433,parole,пароль
4435,effective,эффективный
4436,ditch,канава
4437,decides,решает
4439,bulldog,бульдог
4440,bra,лифчик
4442,speaks,говорит
4443,Spanish,испанский
4444,rubber,каучук
4445,reaching,достижение
4446,glow,жар
4447,foundation,фонд
4448,women's,женский
4449,wears,носить одежду
4450,thirsty,измученный жаждой
4452,skull,череп
4454,scotch,виски
4455,ringing,звон
4456,dorm,общежитие
4457,dining,обедание
4459,bend,изгиб
4460,unexpected,неожиданный
4461,systems,системы
4462,sob,рыдание
4463,pat,стандартный
4464,pancakes,блины
4466,harsh,резкий
4467,flattered,польщенный
4468,existence,существование
4470,troubles,проблемы
4471,proposed,предложенный
4472,fights,поединки
4473,favourite,любимый
4474,eats,ест
4475,driven,ведомый
4476,computers,компьютеры
4477,chin,подбородок
4478,bravo,браво
4479,seal,печать
4480,rage,гнев
4482,causes,причины
4483,bubble,пузырь
4484,border,граница
4485,undercover,тайный
4486,spoiled,испорченный
4488,shine,сияние
4489,rug,коврик
4490,identify,идентифицировать
4491,destroying,разрушение
4492,deputy,представитель
4493,deliberately,преднамеренно
4494,conspiracy,заговор
4495,clothing,одежда
4496,thoughtful,вдумчивый
4497,similar,подобный
4498,sandwiches,бутерброды
4499,plates,пластины
4500,nails,гвозди
4501,miracles,чудеса
4502,investment,инвестиции
4503,fridge,холодильник
4504,drank,пил
4505,contrary,обратное
4506,beloved,любимый
4508,allergic,аллергический
4509,washed,вымытый
4510,stalking,преследование
4511,solved,решенный
4512,sack,мешок
4513,misses,промахи
4514,hope's,надежда
4515,forgiven,прощенный
4517,earl,граф
4518,cup,чашка
4519,bent,склонность
4520,approval,одобрение
4521,practical,практичный
4522,organized,организованный
4525,jungle,джунгли
4526,involve,вовлечь
4527,industry,промышленность
4528,fuel,топливо
4529,dragging,перемещение
4530,dancer,балерина
4531,cotton,хлопок
4532,cooked,приготовленный
4535,possession,владение
4536,pointing,обращение
4537,foul,грязный
4538,editor,редактор
4539,dull,унылый
4541,beneath,ниже
4542,ages,возрасты
4544,peanut,арахис
4545,horror,ужас
4546,heels,пятки
4547,grass,трава
4548,faking,фальсифицирование
4549,deaf,глухой
4551,stunt,трюк
4552,portrait,портрет
4553,painted,нарисованный
4554,July,июль
4555,jealousy,ревность
4556,hopeless,безнадежный
4557,fears,страхи
4558,cuts,сокращения
4559,conclusion,заключение
4560,volunteer,доброволец
4561,sword,меч
4562,scenario,сценарий
4563,satellite,спутник
4565,riley,раздраженный
4566,necklace,ожерелье
4567,men's,мужской
4569,crashed,разбитый
4571,chapel,часовня
4572,accuse,обвинить
4574,restraining,ограничение
4575,naughty,непослушный
4577,humans,люди
4578,homicide,убийство
4579,helicopter,вертолет
4580,formal,формальный
4582,firing,увольнение
4583,shortly,коротко
4584,safer,более безопасный
4586,diamonds,бриллианты
4587,devoted,посвященный
4588,auction,аукцион
4589,videotape,видеокассета
4590,tore,разорвал
4591,stores,магазинов
4592,reservations,бронирование
4593,pops,появляется
4595,few,мало
4597,appetite,аппетит
4598,anybody's,ничьих
4599,wounds,раны
4600,vanquish,побеждать
4601,symbol,символ
4602,prevent,предотвращать
4603,patrol,патруль
4605,ironic,иронический
4606,flow,поток
4607,fathers,отцов
4608,excitement,возбуждение
4609,anyhow,так или иначе
4610,tearing,разрыв
4611,sends,посылает
4613,rape,изнасилование
4615,laughed,смеялся
4616,function,функция
4617,core,ядро
4618,charmed,очарованный
4619,carpet,ковер
4620,bowling,боулинг
4621,belly,живот
4622,whatever's,что бы ни
4624,shark,акула
4626,miller,мельник
4630,dealer,дилер
4631,cooperate,сотрудничать
4632,bachelor,холостяк
4634,accomplish,выполнять
4635,wake,просыпатся
4636,struggle,борьба
4637,spotted,пятнистый
4638,sorts,виды
4640,reservation,бронирование
4642,coke,кокс
4643,ashes,пепла
4644,yards,ярды
4645,votes,голоса
4646,tastes,вкус
4647,supposedly,предположительно
4649,loft,чердак
4650,intentions,намерения
4651,integrity,целостность
4652,wished,хотел
4654,towels,полотенца
4655,suspected,подозреваемый
4656,slightly,немного
4657,qualified,квалифицированный
4658,profit,прибыль
4659,log,журнал
4662,investigating,расследование
4663,inappropriate,неуместный
4664,immediate,немедленный
4665,ginger,имбирь
4666,companies,компании
4667,backed,поддержке
4668,sunset,закат
4669,pan,кастрюля
4670,pa (papa),папа
4671,owned,принадлежащий
4672,nation,нация
4673,lipstick,губная помада
4674,lawn,газон
4675,compassion,сострадание
4676,cafeteria,кафетерий
4677,belonged,принадлежал
4678,affected,пострадавших
4679,scarf,шарф
4680,precisely,точно
4681,obsession,навязчивая идея
4682,management,управление
4683,loses,теряет
4684,lighten,облегчать
4686,infection,инфекция
4687,granddaughter,внучка
4688,explode,взорваться
4689,chemistry,химия
4690,balcony,балкон
4691,this'll,это будет
4692,storage,хранение
4693,spying,шпионаж
4694,publicity,гласность
4695,exists,существует
4696,employees,сотрудников
4697,depend,зависеть
4700,cracked,треснувший
4701,conscious,сознательный
4704,ally,союзник
4705,ace,туз
4706,accounts,счета
4707,absurd,абсурдный
4708,vicious,порочный
4709,tools,инструменты
4710,strongly,сильно
4711,rap,рэп
4712,potato,картофель
4713,invented,изобретенный
4714,hood,капот
4715,forbid,запрещать
4716,directions,направлениях
4717,defendant,ответчик
4718,bare,голый
4719,announce,объявлять
4721,screwing,завинчивание
4722,samples,образцы
4723,salesman,продавец
4724,rounds,раунды
4725,robbed,ограбили
4726,leap,високосный
4728,ken,кругозор
4729,insanity,безумие
4730,injury,травма
4731,genetic,генетический
4732,freaks,уроды
4733,fighter,истребитель
4734,document,документ
4735,burden,бремя
4736,why's,поэтому в
4737,swallow,глотать
4738,slave,раб
4739,reveal,раскрывать
4740,religious,религиозный
4741,possibilities,возможностей
4742,martini,мартини
4743,kidnap,похитить
4744,gown,платье
4745,entering,входящий
4747,chairs,стулья
4748,wishing,желающих
4749,statue,статуя
4750,stalker,сталкер
4751,setup,установка
4752,serial,серийный
4753,sandy,песчаный
4754,punished,наказанный
4757,dramatic,драматический
4758,dismissed,уволен
4759,criminals,преступники
4760,carver,резчик
4761,blade,лезвие
4762,seventh,седьмой
4763,regrets,сожалеет
4764,raped,изнасилованная
4765,quarters,помещение
4766,produce,производить
4767,pony,пони
4769,lamp,лампа
4770,dentist,зубной врач
4771,anyways,любом случае
4772,anonymous,анонимный
4773,added,добавленный
4774,tech,технологии
4775,semester,семестр
4776,risks,риски
4777,regarding,относительно
4778,owes,обязан
4779,magazines,журналы
4780,machines,машин
4781,lungs,легкие
4782,explaining,объясняя
4783,delicate,деликатный
4785,child's,детский
4786,tricked,обманутый
4787,oldest,старый
4788,live,жить
4789,eager,стремятся
4790,doomed,обреченный
4791,coffin,гроб
4792,click,нажмите
4794,buttons,кнопки
4795,bureau,бюро
4796,adoption,принятие
4799,traditional,традиционный
4800,surrender,капитуляция
4801,stones,камни
4802,stab,удар
4803,sickness,болезнь
4804,scum,накипь
4806,loop,петля
4807,independence,независимость
4808,generation,поколение
4809,floating,плавающий
4810,envelope,конверт
4811,entered,вступил
4812,combination,сочетание
4813,chamber,камера
4814,casino,казино
4815,worn,носить
4816,vault,хранилище
4817,sunshine,солнечный свет
4819,pretended,претворился
4820,potatoes,картофель
4821,plea,призыв
4822,photograph,фотография
4824,payback,окупаемость
4825,misunderstood,неправильно поняли
4826,kiddo,детка
4827,healing,исцеление
4831,cascade,каскад
4832,side,сторона
4833,buster,попойка
4834,application,применение
4835,stabbed,ножом
4836,remarkable,замечательный
4837,random,случайный
4838,guitar,гитара
4839,frog,лягушка
4840,cabinet,кабинет
4841,brat,отродье
4842,wrestling,борьба
4844,sixth,шестой
4845,scale,масштаб
4846,privilege,привилегия
4847,pencil,карандаш
4848,passionate,страстный
4849,nerves,нервы
4850,lawsuit,судебный процесс
4851,kidney,почка
4852,disturbed,нарушенный
4853,crossing,пересечение
4854,cozy,уютный
4855,avatar,аватара
4856,associate,ассоциировать
4857,tire,шина
4858,shirts,рубашки
4860,required,требуется
4861,posted,добавлено
4862,oven,печь
4863,ordering,заказ
4864,mill,мельница
4865,journal,журнал
4866,gallery,галерея
4867,delay,задержка
4868,clubs,клубов
4869,risky,рискованный
4870,purple,фиолетовый
4871,nest,гнездо
4872,monsters,монстры
4873,honourable,почетный
4874,grounded,заземленный
4875,gene,ген
4876,favour,польза
4877,electric,электрический
4879,culture,культура
4880,closest,ближайший
4882,breast,грудь
4883,breakdown,пробой
4884,attempted,попытки
4886,placed,помещены
4890,conflict,конфликт
4891,bald,лысый
4893,actress,актриса
4894,abandon,отказываться от
4895,wisdom,мудрость
4896,steam,паровой
4897,scar,шрам
4900,collar,воротник
4901,cd,компакт-диск
4902,worthless,бесполезный
4903,warlock,колдун
4904,sucking,сосание
4905,standards,стандартов
4906,resources,ресурсы
4907,photographs,фотографии
4908,introduced,введен
4909,injured,раненый
4910,graduation,градация
4911,enormous,огромный
4913,disturbing,тревожная
4914,disturb,беспокоить
4915,distract,отвлекать
4916,deals,сделки
4917,conclusions,выводы
4918,baker,пекарь
4919,vodka,водка
4920,situations,ситуациях
4921,require,требовать
4923,muffin,оладья
4924,mid,в середине
4925,measure,мера
4928,dishes,посуда
4929,crawling,ползком
4930,congress,конгресс
4931,children's,детский
4932,briefcase,портфель
4934,wiped,вытер
4935,whistle,свисток
4936,sits,сидит
4937,roast,жареный
4938,rented,арендованный
4939,pigs,свиньи
4940,penis,половой член
4941,massive,массивный
4942,link,ссылка
4943,Greek,греческий
4944,flirting,заигрывание
4945,existed,существовавший
4946,deposit,депозит
4947,damaged,поврежденный
4948,bottles,бутылки
4950,unknown,неизвестный
4951,types,типы
4952,topic,тема
4953,robin,малиновка
4954,riot,бунт
4955,overreacting,зайти слишком далеко
4956,minimum,минимальный
4957,logical,логический
4958,impact,влияние
4959,hostile,враждебный
4960,embarrass,смущать
4961,casual,случайный
4962,beacon,маяк
4963,amusing,забавный
4964,altar,алтарь
4965,values,величины
4966,ultimate,конечный
4967,skinny,тощий
4968,recognized,признанный
4969,maintain,поддерживать
4970,goods,товары
4971,covers,охватывает
4973,battery,батарея
4974,survival,выживание
4976,skirt,юбка
4977,shave,бриться
4978,prisoners,заключенных
4979,porch,крыльцо
4980,med,мед
4981,ghosts,призраков
4982,favours,способствует
4983,drops,капли
4984,dizzy,головокружительный
4986,breasts,грудь
4988,begun,начатый
4989,beaten,избитый
4990,advise,консультировать
4991,transferred,переданы
4992,strikes,забастовки
4993,rehab,реабилитация
4994,raw,сырье
4995,photographer,фотограф
4996,peaceful,мирный
4997,leery,хитрый
5000,hooker,проститутка
5001,heavens,небеса
5002,fortunately,к счастью
5003,fooling,одурачивание
5004,expectations,ожидания
5005,draft,проект
5006,citizens,граждане
5007,cigar,сигара
5008,active,активный
5009,weakness,слабость
5011,ski,лыжи
5012,ships,суда
5013,ranch,ранчо
5014,practicing,осуществление
5015,musical,музыкальный
5016,movement,движение
5018,individual,человек
5019,homes,дома
5020,executed,выполненный
5021,examine,исследовать
5022,documents,документы
5023,cranes,подъемные краны
5024,column,колонка
5025,bribe,взятка
5026,beers,пиво
5028,species,разновидности
5029,sail,парус
5030,rum,ром
5031,resort,курорт
5033,prescription,предписание
5034,operating,действие
5037,hush,тишина
5038,fuzzy,нечеткий
5039,fragile,хрупкий
5040,forensics,forensics
5041,expense,расход
5042,drugged,введенный
5043,differences,различия
5044,cows,коровы
5045,conduct,поведение
5046,comic,комик
5047,bingo,лото
5048,bells,звонки
5049,babe,младенец
5050,avenue,авеню
5051,attacking,нападение
5052,assigned,назначенный
5053,visitor,посетитель
5054,suitcase,чемодан
5055,sources,источники
5056,sort,сорт
5057,scan,просмотр
5058,rod,прут
5059,payment,оплата
5061,motor,двигатель
5062,mini,мини-
5064,inspired,вдохновленный
5065,insecure,неуверенный
5066,imagining,воображение
5067,hardest,самый твердый
5068,gamble,азартная игра
5070,clerk,клерк
5072,wrist,запястье
5073,what'll,Что будет
5074,tube,туба
5075,starters,стартеры
5076,silk,шелк
5077,pump,насос
5078,pale,бледный
5079,nicer,лучший
5080,haul,трофей
5081,guardian,опекун
5082,flies,мухи
5083,dodge,уловка
5084,demands,требования
5085,boot,ботинок
5086,arts,искусства
5089,thumb,большой палец
5090,there'd,там был бы
5091,limited,ограниченный
5092,lighter,легче
5094,how're,кто есть
5095,elders,старшие
5097,connections,связи
5098,shooter,стрелок
5099,quietly,спокойно
5100,pulls,напряжение
5101,lion,лев
5103,idiots,идиоты
5104,factor,фактор
5105,erase,стереть
5106,denying,отрицание
5108,attacks,нападения
5109,ankle,лодыжка
5110,amnesia,амнезия
5111,accepting,принятие
5112,ruby,рубин
5114,hunter,охотник
5115,heartbeat,сердцебиение
5116,gal,девочка
5117,fry,жаркое
5120,confront,противостоять
5121,backing,поддержка
5123,register,регистр
5124,phrase,фраза
5125,operations,операции
5126,minus,минус
5127,meets,встречается
5128,legitimate,законный
5129,hurricane,ураган
5130,fixing,установка
5131,communication,коммуникация
5133,bucket,ведро
5134,boats,лодки
5135,auto,автомобиль
5136,arrogant,высокомерный
5138,tuna,тунец
5139,supper,ужин
5140,studies,исследования
5141,slightest,малейший
5142,sins,грехи
5143,saying,сказав
5144,recipe,рецепт
5146,paternity,отцовство
5147,mason,масон
5148,lamb,ягненок
5149,kisses,поцелуи
5150,humiliating,оскорбление
5151,genuine,подлинный
5152,catholic,католик
5154,snack,закуска
5155,rational,рациональный
5156,pointed,резкий
5157,passport,паспорт
5158,minded,склонный
5161,guessed,предполагаемый
5162,grace's,изящество
5164,display,показ
5165,dip,падение
5167,advanced,продвинутый
5168,weddings,свадьбы
5170,tumor,опухоль
5171,teams,команды
5172,reported,сообщаемый
5175,humiliated,оскорбленный
5177,destruction,разрушение
5178,copies,копии
5179,closely,близко
5181,bid,предложение
5182,banana,банан
5183,august,август
5184,aspirin,аспирин
5185,academy,академия
5186,wig,парик
5187,turk,турок
5188,throughout,повсюду
5189,spray,брызги
5190,picks,выборы
5191,occur,произойти
5192,logic,логика
5193,knight,рыцарь
5195,fields,области
5196,eyed,глазый
5197,equal,равный
5198,drowning,потопление
5199,contacts,контакты
5201,ritual,ритуал
5202,perfume,духи
5205,Kelly's,Келли
5206,hiring,наем
5207,hating,ненависть
5208,ham,ветчина
5209,generally,вообще
5210,fusion,сплав
5211,error,ошибка
5212,elected,избранный
5213,docks,обрубывает
5214,creatures,существа
5216,visions,видения
5217,thanking,благодарность
5218,thankful,благодарный
5219,sock,носок
5220,replaced,замененный
5221,read,читать
5223,nineteen,девятнадцать
5224,nick's,прозвище
5225,fork,вилка
5226,comedy,комедия
5227,analysis,анализ
5229,throw,бросать
5230,teenagers,подростки
5231,studied,изученный
5232,stressed,подчеркнутый
5233,slice,часть
5234,shore,берег
5235,rolls,рулоны
5236,requires,требует
5237,plead,умолять
5238,palm,пальма
5239,ladder,лестница
5240,kicks,пинки
5241,jr (junior),младший
5244,detectives,детективы
5245,assured,уверенный
5247,widow,вдова
5248,tomorrow's,завтрашний
5249,tissue,ткань
5250,telling,рассказывая
5251,shallow,мелкий
5252,responsibilities,обязанности
5253,repay,возместить
5254,rejected,отклоненный
5255,permanently,надолго
5256,howdy,привет
5257,hack,работник
5258,girlfriends,подруги
5259,deadly,смертельно
5260,comforting,успокоение
5261,ceiling,потолок
5262,bonus,бонус
5264,verdict,приговор
5265,maintenance,обслуживание
5266,jar,жестяная банка
5267,insensitive,нечувствительный
5269,factory,фабрика
5270,aim,цель
5271,triple,тройной
5272,spilled,пролитый
5274,respected,уважаемый
5275,recovered,восстановленный
5276,messy,грязный
5277,interrupted,прерванный
5279,entry,вход
5280,car's,автомобиль
5281,blond,блондин
5282,bleed,кровоточить
5283,benefits,льготы
5284,wardrobe,платяной шкаф
5286,taking,беря
5287,significant,существенный
5288,objective,цель
5289,murders,убийства
5290,foster,приёмный
5292,ding,звон
5294,chart,диаграмма
5295,backs,задние части
5296,airplane,самолет
5297,workers,рабочие
5298,waves,волны
5299,underestimate,недооценка
5300,ties,связи
5301,soccer,футбол
5302,registered,зарегистрированный
5303,multiple,многократный
5305,justify,оправдать
5306,harmless,безопасный
5307,frustrated,разбитый
5308,fold,сгиб
5311,convention,соглашение
5312,communicate,общаться
5313,bugging,подслушивание
5314,attraction,привлекательность
5315,arson,поджог
5316,whack,сильный удар
5317,wade,брод
5318,tits,синицы
5319,salary,зарплата
5321,residence,место жительства
5322,party's,сторона
5323,obligation,обязательство
5324,medium,среда
5325,liking,симпатия
5327,development,развитие
5328,develop,развиться
5329,dearest,самый дорогой
5332,congratulate,поздравить
5333,April,апрель
5334,alliance,союз
5335,vengeance,месть
5337,severe,серьезный
5338,rack,стойка
5339,puzzle,загадка
5341,guidance,руководство
5342,fires,огни
5344,courtesy,любезность
5345,caller,гость
5346,bounce,сильный удар
5347,blamed,обвиненный
5348,wizard,волшебник
5349,tops,вершины
5351,sh (something),что-то
5352,repair,ремонт
5353,quiz,викторина
5354,prep,приготовительный
5355,now's,теперь
5356,involves,вовлекает
5357,headquarters,штаб
5358,curiosity,любопытство
5359,codes,кодексы
5360,circles,круги
5361,bears,медведи
5362,barbecue,барбекю
5363,troops,войска
5366,spinning,вращение
5367,scores,множество
5368,pursue,преследовать
5369,psychotic,психотический
5371,groups,группы
5373,cough,кашель
5374,claimed,требуемый
5376,accusations,обвинения
5377,shares,акции
5378,rushing,стремительное движение
5379,resent,негодовать
5380,money's,деньги
5381,laughs,смех
5382,gathered,собранный
5383,freshman,новичок
5384,envy,зависть
5385,drown,утонуть
5387,chemical,химический
5388,branch,ветвь
5390,asses,задницы
5392,sofa,диван
5393,scientist,ученый
5394,poster,эмблема
5396,models,модели
5398,islands,острова
5399,highness,высота
5400,drain,истощить
5401,dock,обрубать
5403,apologies,извинения
5404,welfare,благосостояние
5405,victor's,победитель
5406,theirs,их
5407,state,положение
5408,stall,киоск
5409,spots,пятна
5410,somewhat,несколько
5411,solo,соло
5413,realizes,понимает
5414,psych,псих
5417,jazz,джаз
5418,hawk,торговать с рук
5419,fools,дураки
5420,finishing,окончание
5422,beard,борода
5423,album,альбом
5424,wee,крошечный
5425,understandable,понятный
5426,unable,неспособный
5427,treats,удовольствия
5428,theatre,театр
5429,succeed,преуспеть
5430,stir,движение
5432,relaxed,смягченный
5434,inches,дюймы
5435,gratitude,благодарность
5436,faithful,преданный
5438,bin,мусорное ведро
5439,accent,акцент
5440,zip,почтовый индекс
5441,witter,болтать
5442,wandering,блуждание
5443,shell,оболочка
5445,regardless,независимо
5446,racing,гонки
5449,locate,определить местонахождение
5450,inevitable,неизбежный
5454,deed,дело
5456,crushed,сокрушенный
5457,controlling,управление
5458,western,западный
5459,taxes,налоги
5461,smelled,обоняемый
5462,sheep,"овца, несамостоятельный человек"
5463,settlement,урегулирование
5464,rocky,скалистый
5465,robe,одежда
5466,retired,отставной
5467,poet,поэт
5468,opposed,противоположный
5469,marked,отмеченный
5472,gossip,сплетня
5473,gambling,азартная игра
5474,determine,определить
5476,cosmetics,косметика
5477,cent,цент
5478,accidents,несчастные случаи
5479,tricky,хитрый
5480,surprising,удивление
5481,stiff,жесткий
5482,sincere,искренний
5483,shield,щит
5484,rushed,срочно отправленный
5485,rice,рис
5487,reporting,сообщение
5488,refrigerator,рефрижератор
5489,reference,ссылка
5490,preparing,подготовка
5491,nightmares,кошмары
5493,ignoring,игнорирование
5494,hunch,догадка
5495,fog,туман
5496,fireworks,фейерверк
5497,drowned,утопленный
5498,crown,корона
5499,cooperation,сотрудничество
5500,brass,руководство
5501,accurate,точный
5502,whispering,шептание
5505,sophisticated,сложный
5507,religion,религия
5508,luggage,багаж
5509,ll (will),передает будущее время
5510,lemon,лимон
5511,investigate,заняться расследованиями
5512,hike,восхождение в горы
5513,explore,исследовать
5514,emotion,эмоция
5515,dragon,дракон
5516,creek,ручей
5517,crashing,авария
5518,contacted,связывавшийся
5519,complications,осложнения
5520,cherry,вишня
5523,acid,кислота
5525,shining,сияние
5527,rolled,кативший
5528,righteous,справедливый
5529,reconsider,пересмотреть
5531,inspiration,вдохновение
5532,goody,положительный герой
5533,geek,выродок
5534,frightening,пугание
5535,festival,фестиваль
5536,ethics,этика
5537,creeps,ползает
5538,courthouse,здание суда
5539,camping,кемпинг
5540,assistance,помощь
5541,affection,привязанность
5542,vow,клятва
5544,protest,протест
5545,lodge,домик
5546,haircut,стрижка
5547,forcing,принуждение
5548,eternal,вечный
5549,essay,эссе
5550,chairman,председатель
5552,baked,испеченный
5553,apologized,принесенный извинения
5555,stud,гвоздик
5557,sailor,моряк
5558,respects,отношения
5559,receipt,квитанция
5560,operator,оператор
5561,mammy,мама
5564,includes,включает в себя
5565,hats,шляпы
5566,goat,коза
5567,exclusive,исключительный
5568,destructive,разрушительный
5569,define,определить
5570,defeat,поражение
5571,cheek,щека
5572,adore,обожать
5573,adopt,принять
5574,warrior,воин
5575,voted,проголосовавший
5576,tracked,прослеженный
5578,signals,сигналы
5579,shorts,шорты
5581,reminding,напоминание
5582,relative,родственник
5583,pond,водоем
5584,ninth,девятый
5587,floors,этажи
5588,dough,тесто
5589,creations,создания
5590,em,их
5590,continues,продолжается
5591,cancelled,отмененный
5593,barrel,баррель
5595,tuck,складка
5596,snuck,крался
5597,slight,небольшой
5598,reporters,репортеры
5599,rear,тыл
5600,pressing,нажим
5601,pacific,тихий
5602,novel,роман
5603,newspapers,газеты
5604,magnificent,великолепный
5605,madame,мадам
5607,lick,облизывание
5608,lazy,ленивый
5609,goddess,богиня
5610,glorious,великолепный
5611,fiancée,невеста
5612,candidate,кандидат
5613,brick,кирпич
5615,bits,биты
5617,activities,действия
5618,visitation,посещение
5619,teen,подросток
5620,scholarship,ученость
5621,sane,нормальный
5622,previous,предыдущий
5624,kingdom,королевство
5625,kindness,доброта
5628,flames,огонь
